Date,000001.SS,BTC-USD,BZ=F,ETH-USD,GC=F,SI=F,TNX,USDTRY=X,XRP-USD,XU100.IS,^GDAXI,^GSPC,^N225,^NDX,^VIX,Regime
2021-04-20,3472.93994140625,56473.03125,66.56999969482422,2330.2109375,1777.300048828125,25.834999084472656,1.149999976158142,8.090399742126465,1.3832989931106567,1365.2928466796875,15129.509765625,4134.93994140625,29100.380859375,13809.2998046875,18.68000030517578,2
2021-04-21,3472.929931640625,53906.08984375,65.31999969482422,2364.751708984375,1792.300048828125,26.565000534057617,1.149999976158142,8.10342025756836,1.2964979410171509,1330.492919921875,15195.9697265625,4173.419921875,28508.55078125,13935.150390625,17.5,2
2021-04-22,3465.110107421875,51762.2734375,65.4000015258789,2403.53515625,1781.199951171875,26.173999786376957,1.149999976158142,8.190099716186523,1.159682035446167,1345.19287109375,15320.51953125,4134.97998046875,29188.169921875,13762.3603515625,18.709999084472656,0
2021-04-23,3474.169921875,51093.65234375,66.11000061035156,2363.586181640625,1777.0,26.07699966430664,1.149999976158142,8.301719665527344,1.169659972190857,1345.19287109375,15279.6201171875,4180.169921875,29020.630859375,13941.4404296875,17.329999923706055,0
2021-04-24,3474.169921875,50050.8671875,66.11000061035156,2211.625732421875,1777.0,26.07699966430664,1.149999976158142,8.301719665527344,1.0487060546875,1345.19287109375,15279.6201171875,4180.169921875,29020.630859375,13941.4404296875,17.329999923706055,0
2021-04-25,3474.169921875,49004.25390625,66.11000061035156,2316.0595703125,1777.0,26.07699966430664,1.149999976158142,8.301719665527344,1.032256007194519,1345.19287109375,15279.6201171875,4180.169921875,29020.630859375,13941.4404296875,17.329999923706055,0
2021-04-26,3441.169921875,54021.75390625,65.6500015258789,2534.481689453125,1779.199951171875,26.211000442504883,1.149999976158142,8.406160354614258,1.3685059547424316,1373.99267578125,15296.33984375,4187.6201171875,29126.23046875,14026.16015625,17.639999389648438,0
2021-04-27,3442.610107421875,55033.1171875,66.41999816894531,2662.865234375,1778.0,26.41200065612793,1.149999976158142,8.290300369262695,1.4009549617767334,1391.99267578125,15249.26953125,4186.72021484375,28991.890625,13960.2802734375,17.559999465942383,0
2021-04-28,3457.070068359375,54824.703125,67.2699966430664,2746.380126953125,1773.199951171875,26.08099937438965,1.149999976158142,8.205940246582031,1.3586009740829468,1385.8927001953125,15292.1796875,4183.18017578125,29053.970703125,13901.6201171875,17.280000686645508,0
2021-04-29,3474.89990234375,53555.109375,68.55999755859375,2756.876953125,1768.0999755859375,26.05299949645996,1.149999976158142,8.184889793395996,1.399359941482544,1401.4925537109375,15154.2001953125,4211.47021484375,29053.970703125,13970.2001953125,17.610000610351562,0
2021-04-30,3446.860107421875,57750.17578125,67.25,2773.20703125,1767.300048828125,25.85300064086914,1.149999976158142,8.184880256652832,1.5916739702224731,1397.7926025390625,15135.91015625,4181.169921875,28812.630859375,13860.759765625,18.61000061035156,2
